# Content anchors for `file:line` citations in docs. GENERATED — run
# `make regen-doc-links`, never hand-edit. See scripts/doc_cite_anchors.py.
#
# doc	cited-path	line	resolved-path	line-hash	context-hash
CLAUDE.md	app_globals.h	149	include/app_globals.h	17aedc246413	015cf811cb2e
CLAUDE.md	src/printer/printer_state.cpp	622	src/printer/printer_state.cpp	776e116cdef2	2a5165823b4a
CLAUDE.md	src/ui/ui_change_host_modal.cpp	491	src/ui/ui_change_host_modal.cpp	6fa933dbde2e	5ef658a2777a
CLAUDE.md	temperature_service.cpp	669	src/ui/temperature_service.cpp	c07ddbffc0e9	92dc5aea3992
docs/devel/BED_MESH_RENDERING_INTERNALS.md	bed_mesh_renderer.cpp	576	src/rendering/bed_mesh_renderer.cpp	91dca0ac8fb5	462210033bf0
docs/devel/BED_MESH_RENDERING_INTERNALS.md	bed_mesh_renderer.h	36	include/bed_mesh_renderer.h	9a8dc225a80e	7cf55d2f2513
docs/devel/BUILD_SYSTEM.md	mk/cross.mk	728	mk/cross.mk	da1cc2e857c5	6c300046c8f9
docs/devel/BUILD_SYSTEM.md	mk/fonts.mk	107	mk/fonts.mk	4b9fe8a0823e	d3a88479c470
docs/devel/CLAUDE.md	include/ams_backend_ad5x_ifs.h	80	include/ams_backend_ad5x_ifs.h	42b73c99c671	10abcf0d5a77
docs/devel/CLAUDE.md	plans/2026-06-25-ad5x-ifs-seated-chan-robustness.md	118	docs/devel/plans/2026-06-25-ad5x-ifs-seated-chan-robustness.md	08e4b44931cb	cd6be061ab1b
docs/devel/CONTRIBUTOR_GOTCHAS.md	HELIXCTL.md	580	docs/devel/HELIXCTL.md	9a570b9ce286	234aeb46482d
docs/devel/CONTRIBUTOR_GOTCHAS.md	src/ui/page_scroll_auto_inject.cpp	67	src/ui/page_scroll_auto_inject.cpp	79ddc99d9874	18d2db06eb9c
docs/devel/CONTRIBUTOR_GOTCHAS.md	src/ui/panel_widget_manager.cpp	825	src/ui/panel_widget_manager.cpp	72f8492f0ba4	f76a9843d3ba
docs/devel/CONTRIBUTOR_GOTCHAS.md	src/ui/ui_panel_macros.cpp	102	src/ui/ui_panel_macros.cpp	d294a98a89ed	41c7fb62016a
docs/devel/CREALITY_CFS_INTERNALS.md	src/printer/ams_backend_cfs.cpp	2061	src/printer/ams_backend_cfs.cpp	3a519884c2c8	88563465a5ae
docs/devel/EXCLUDE_OBJECTS.md	gcode_layer_renderer.cpp	1695	src/rendering/gcode_layer_renderer.cpp	a5dd9874dd5d	50d66524ac77
docs/devel/EXCLUDE_OBJECTS.md	src/rendering/gcode_layer_renderer.cpp	136	src/rendering/gcode_layer_renderer.cpp	31a1c6287ac6	b3af85bd25f8
docs/devel/EXCLUDE_OBJECTS.md	src/rendering/gcode_layer_renderer.cpp	1538	src/rendering/gcode_layer_renderer.cpp	3ee0d3650cc3	0ab7e2a6a345
docs/devel/EXCLUDE_OBJECTS.md	src/ui/ui_gcode_viewer.cpp	862	src/ui/ui_gcode_viewer.cpp	92aa7de5ef59	1e32dc6bfd3b
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	39	src/printer/ams_backend_snapmaker.cpp	0fe61aeac40b	72e6120e9e9b
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	57	src/printer/ams_backend_snapmaker.cpp	6808caeee5b7	1680a7bf9306
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	79	src/printer/ams_backend_snapmaker.cpp	47a051afed41	09b70d8f25a4
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	135	src/printer/ams_backend_snapmaker.cpp	7bbbe2c053b0	d3876ef550a8
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	240	src/printer/ams_backend_snapmaker.cpp	8c4fdcbdf294	2cc849e82121
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	242	src/printer/ams_backend_snapmaker.cpp	0871cb791a70	c85c43229c1a
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	258	src/printer/ams_backend_snapmaker.cpp	e7ba6058b7b6	1488046225b1
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	272	src/printer/ams_backend_snapmaker.cpp	f07700be9636	f4457f7e0123
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	297	src/printer/ams_backend_snapmaker.cpp	dce259bc6dc5	96098d4f2c26
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	340	src/printer/ams_backend_snapmaker.cpp	c6abf526c425	cffd87e9aa6f
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	393	src/printer/ams_backend_snapmaker.cpp	bbb9c550463d	42c11e2277dc
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	435	src/printer/ams_backend_snapmaker.cpp	c5c28ef95b11	f8e881230ee5
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	451	src/printer/ams_backend_snapmaker.cpp	1090d4695a9a	5376c60d05b1
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	499	src/printer/ams_backend_snapmaker.cpp	b78eaeb08b1e	19dbb3150ea7
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	527	src/printer/ams_backend_snapmaker.cpp	ca1a2ec79799	6df3ff93645d
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	536	src/printer/ams_backend_snapmaker.cpp	938e43f32ad2	872d6bf89ed6
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	552	src/printer/ams_backend_snapmaker.cpp	04749ca5de24	a77f0b6d80b3
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	568	src/printer/ams_backend_snapmaker.cpp	e43db553aa72	93075e3959af
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	596	src/printer/ams_backend_snapmaker.cpp	7f463809376b	af046d87ea16
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	661	src/printer/ams_backend_snapmaker.cpp	71bdb5981d5e	46062aef5864
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	852	src/printer/ams_backend_snapmaker.cpp	e9ed308d4cb0	397866253fd0
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	868	src/printer/ams_backend_snapmaker.cpp	625b065cc5a2	379c829bf99d
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	950	src/printer/ams_backend_snapmaker.cpp	840556e2d41e	5dc3652d789c
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	998	src/printer/ams_backend_snapmaker.cpp	50604b71c751	b7ff46193c9d
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	1093	src/printer/ams_backend_snapmaker.cpp	f2c6ca99ed55	638ee0ea9272
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	1386	src/printer/ams_backend_snapmaker.cpp	36e872eedb4f	ad5e7d90a077
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	1413	src/printer/ams_backend_snapmaker.cpp	1cbc1d276211	0b8eec7853e2
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	1423	src/printer/ams_backend_snapmaker.cpp	d0e65fd0eca1	ba1459b768ff
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	1691	src/printer/ams_backend_snapmaker.cpp	c2b45cd4f9a8	1d82315606e3
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	1740	src/printer/ams_backend_snapmaker.cpp	fc10f5a5b056	f1f3eb240808
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	1763	src/printer/ams_backend_snapmaker.cpp	b19b702ad0a5	f7c852bb3061
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	1779	src/printer/ams_backend_snapmaker.cpp	af96d4a5836f	041b73b15997
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	1867	src/printer/ams_backend_snapmaker.cpp	66eda5b0fbbc	891f11faf630
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	ams_backend_snapmaker.cpp	1968	src/printer/ams_backend_snapmaker.cpp	454061c5c2dc	106636e9efb9
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	include/ams_backend_snapmaker.h	129	include/ams_backend_snapmaker.h	df85615658e0	7620cc1b4909
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	include/ams_backend_snapmaker.h	134	include/ams_backend_snapmaker.h	64d0fab0a3da	904e042ca599
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	include/ams_backend_snapmaker.h	191	include/ams_backend_snapmaker.h	43ae7d7d30e3	5007c4b8c333
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	include/ams_backend_snapmaker.h	223	include/ams_backend_snapmaker.h	ceba549071b4	dfab473654a1
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	include/ams_backend_snapmaker.h	259	include/ams_backend_snapmaker.h	595b2898803d	871d40197bbb
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	include/ams_backend_snapmaker.h	394	include/ams_backend_snapmaker.h	cc3adf6ce1d2	71a1b1199f6d
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	include/ams_backend_snapmaker.h	423	include/ams_backend_snapmaker.h	998af9261219	56532ada7eaa
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	include/printer_discovery.h	414	include/printer_discovery.h	326effbda208	3524ca83cf02
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	include/printer_discovery.h	552	include/printer_discovery.h	7b7faefb4711	bea8ec43ccc5
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	include/snapmaker_resume.h	11	include/snapmaker_resume.h	bdcf8bc246e8	4b07cd470f5d
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	src/api/moonraker_api_controls.cpp	426	src/api/moonraker_api_controls.cpp	3984c90ef18a	b8c2ceb467a1
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	src/printer/ams_subscription_backend.cpp	57	src/printer/ams_subscription_backend.cpp	589878aa5e77	b3b61b755723
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	src/ui/ui_print_start_controller.cpp	318	src/ui/ui_print_start_controller.cpp	487d271930ed	235f3dd005a0
docs/devel/FILAMENT_BACKEND_SNAPMAKER_U1.md	src/ui/ui_print_start_controller.cpp	322	src/ui/ui_print_start_controller.cpp	538407a1844d	6fc99a7fcc8a
docs/devel/FILAMENT_MANAGEMENT.md	ams_backend_ace.cpp	44	src/printer/ams_backend_ace.cpp	8c4fdcbdf294	6d40d9fdfa8e
docs/devel/FILAMENT_MANAGEMENT.md	ams_backend_ad5x_ifs.cpp	134	src/printer/ams_backend_ad5x_ifs.cpp	14611c095236	73c89b40afc3
docs/devel/FILAMENT_MANAGEMENT.md	ams_backend_afc.cpp	2239	src/printer/ams_backend_afc.cpp	2594e75ce27c	a1d839b66d42
docs/devel/FILAMENT_MANAGEMENT.md	ams_backend_snapmaker.cpp	240	src/printer/ams_backend_snapmaker.cpp	8c4fdcbdf294	2cc849e82121
docs/devel/FILAMENT_MANAGEMENT.md	gcode_error_router.cpp	173	src/application/gcode_error_router.cpp	6ce42666f637	d3fe32949be4
docs/devel/FILAMENT_MANAGEMENT.md	gcode_error_router.cpp	413	src/application/gcode_error_router.cpp	a9d3accc2e1a	f46cd840c8ad
docs/devel/FILAMENT_MANAGEMENT.md	include/ui_ams_sidebar.h	195	include/ui_ams_sidebar.h	62a0c25a4965	8341c954bb13
docs/devel/FILAMENT_MANAGEMENT.md	src/application/ams_error_bridge.cpp	68	src/application/ams_error_bridge.cpp	21da770d3062	1ade7e826099
docs/devel/FILAMENT_MANAGEMENT.md	src/application/gcode_error_router.cpp	474	src/application/gcode_error_router.cpp	ada253129bab	6d0388d92ca7
docs/devel/FILAMENT_MANAGEMENT.md	src/ui/panel_widgets/bypass_widget.h	33	src/ui/panel_widgets/bypass_widget.h	df63d15f0d83	c5dd42585b07
docs/devel/FILAMENT_PATH_CANVAS.md	include/ams_types.h	544	include/ams_types.h	dfdb1e495ec7	3680b275c7e4
docs/devel/FILAMENT_PATH_CANVAS.md	include/ams_types.h	622	include/ams_types.h	6dc96c833508	b8068a87609d
docs/devel/FILAMENT_PATH_CANVAS.md	ui_filament_path_internal.h	17	src/ui/ui_filament_path_internal.h	c2d9cf8a073b	5f68261213ba
docs/devel/FILAMENT_PATH_CANVAS.md	ui_filament_path_internal.h	383	src/ui/ui_filament_path_internal.h	9bd9f2378422	aced41c116d2
docs/devel/FILAMENT_PATH_CANVAS.md	ui_filament_path_layers.cpp	183	src/ui/ui_filament_path_layers.cpp	d92b1c584386	f21fd8060b28
docs/devel/HELIXCTL.md	include/remote_pointer.h	38	include/remote_pointer.h	e6324d01d270	dbbbef636869
docs/devel/HELIXCTL.md	src/remote/remote_control_server.cpp	1971	src/remote/remote_control_server.cpp	78bda741eafd	1f5e0732ac8c
docs/devel/HELIXCTL.md	src/remote/remote_control_server.cpp	2004	src/remote/remote_control_server.cpp	2e05457ec3e8	ad5c18d9a774
docs/devel/HELIXCTL.md	src/ui/grid_edit_mode.cpp	66	src/ui/grid_edit_mode.cpp	fb0dcaca5e05	00b829be4d38
docs/devel/HELIXCTL.md	src/ui/grid_edit_mode.cpp	1012	src/ui/grid_edit_mode.cpp	cca1a0cc4772	839aa2b215ef
docs/devel/HELIXCTL.md	src/ui/ui_panel_home.cpp	43	src/ui/ui_panel_home.cpp	caa3f0b0e11a	9e4f253e3530
docs/devel/HELIXCTL.md	src/ui/ui_panel_home.cpp	241	src/ui/ui_panel_home.cpp	e7ff1e375088	692a71fc413f
docs/devel/HELIXCTL.md	src/ui/ui_panel_home.cpp	851	src/ui/ui_panel_home.cpp	2bc644ab4bb0	26eaa304bd3c
docs/devel/HELIXCTL.md	src/ui/ui_panel_home.cpp	924	src/ui/ui_panel_home.cpp	636b092e391b	a6e580d11d21
docs/devel/HELIXCTL.md	src/ui/ui_panel_home.cpp	951	src/ui/ui_panel_home.cpp	b747e09ca1d5	2dc1c9680330
docs/devel/HELIXCTL.md	src/ui/ui_panel_home.cpp	1017	src/ui/ui_panel_home.cpp	bff9f36be963	9cc71a72c9ad
docs/devel/HELIXCTL.md	src/xml_registration.cpp	339	src/xml_registration.cpp	9e4021b86403	3eb6b9c9ab7c
docs/devel/HELIXCTL.md	ui_xml/home_panel.xml	11	ui_xml/home_panel.xml	68cab43d96d4	16d61eb8c9b6
docs/devel/HELIXCTL.md	ui_xml/navigation_bar.xml	22	ui_xml/navigation_bar.xml	4c045b2a874b	fc7ab216473d
docs/devel/HELIXCTL.md	ui_xml/navigation_bar.xml	25	ui_xml/navigation_bar.xml	b8462dac300f	6fa0d0450bae
docs/devel/HELIX_XML_FORK.md	lib/helix-xml/src/xml/lv_xml.c	2147	lib/helix-xml/src/xml/lv_xml.c	a48759e2a3f6	f3c67893f3fa
docs/devel/HELIX_XML_FORK.md	lib/helix-xml/src/xml/lv_xml_component.c	567	lib/helix-xml/src/xml/lv_xml_component.c	01138f927b8e	42b20764c475
docs/devel/LAYOUT_SYSTEM.md	src/ui/page_scroll_auto_inject.cpp	67	src/ui/page_scroll_auto_inject.cpp	79ddc99d9874	18d2db06eb9c
docs/devel/LED_CONTROL.md	src/led/led_controller.cpp	1023	src/led/led_controller.cpp	157ed2ec9d35	c1a18c3021ee
docs/devel/LVGL9_XML_GUIDE.md	HELIXCTL.md	580	docs/devel/HELIXCTL.md	9a570b9ce286	234aeb46482d
docs/devel/PAGE_SCROLL_BUTTONS.md	page_scroll_auto_inject.cpp	47	src/ui/page_scroll_auto_inject.cpp	c1e52e07f95a	b4ecd2f33892
docs/devel/PAGE_SCROLL_BUTTONS.md	src/application/application.cpp	4758	src/application/application.cpp	df17b7a40fb2	e1d6b6d9807b
docs/devel/PAGE_SCROLL_BUTTONS.md	src/system/display_settings_manager.cpp	234	src/system/display_settings_manager.cpp	6fe83201e704	fd80af7a8d0a
docs/devel/PAGE_SCROLL_BUTTONS.md	src/ui/ui_card.cpp	60	src/ui/ui_card.cpp	0a61ab0c146f	fdef532714bd
docs/devel/PAGE_SCROLL_BUTTONS.md	src/ui/ui_nav_manager.cpp	1431	src/ui/ui_nav_manager.cpp	7b8ef6a65a4b	11e25af1d682
docs/devel/PAGE_SCROLL_BUTTONS.md	src/xml_registration.cpp	319	src/xml_registration.cpp	934268ba574c	e0c928e74e72
docs/devel/POWER_LOSS_RECOVERY.md	src/ui/ui_plr_offer_controller.cpp	88	src/ui/ui_plr_offer_controller.cpp	ab2aee14c85d	f2eeb1e3afe8
docs/devel/PREPRINT_PREDICTION.md	src/print/preprint_predictor.cpp	40	src/print/preprint_predictor.cpp	d30a389bbb93	e3266bc7e8fc
docs/devel/PRINT_STATE_MACHINE.md	include/print_completion.h	61	include/print_completion.h	8c36b5a6e7f4	2812c77c4313
docs/devel/PRINT_STATE_MACHINE.md	print_completion.cpp	315	src/print/print_completion.cpp	07db8b15d313	3a0cea3755c7
docs/devel/PRINT_STATE_MACHINE.md	src/print/print_completion.cpp	141	src/print/print_completion.cpp	85cadc1ef66a	0b34194ef8c8
docs/devel/PRINT_STATE_MACHINE.md	src/printer/print_lifecycle_state.cpp	96	src/printer/print_lifecycle_state.cpp	d62ca1f7629b	d0dc2cfddb1b
docs/devel/PRINT_STATE_MACHINE.md	src/printer/printer_print_state.cpp	1526	src/printer/printer_print_state.cpp	a4ebc5aac956	403018efe7d6
docs/devel/QIDI_BOX_HEATER.md	include/ams_backend_qidi.h	288	include/ams_backend_qidi.h	de744ac21fbf	b810e13e2a7b
docs/devel/QIDI_BOX_HEATER.md	src/printer/ams_backend_qidi.cpp	1021	src/printer/ams_backend_qidi.cpp	56a622b77823	70d7e140eada
docs/devel/QIDI_BOX_HEATER.md	src/printer/ams_backend_qidi.cpp	1028	src/printer/ams_backend_qidi.cpp	dd5c11bf6a9a	b7d84c90b86c
docs/devel/QIDI_BOX_HEATER.md	src/printer/ams_backend_qidi.cpp	1042	src/printer/ams_backend_qidi.cpp	8a96f4820e1a	5ae9af48feba
docs/devel/QIDI_BOX_HEATER.md	src/printer/ams_backend_qidi.cpp	1102	src/printer/ams_backend_qidi.cpp	cf6a97bc9c10	0246eb2f9395
docs/devel/QIDI_BOX_HEATER.md	src/printer/ams_backend_qidi.cpp	1151	src/printer/ams_backend_qidi.cpp	a92ad7ffc917	59bd70427a97
docs/devel/RELEASE_1_0_CHECKLIST.md	config.cpp	463	src/system/config.cpp	cabfaf4f0103	d4775e93e3b4
docs/devel/RELEASE_1_0_CHECKLIST.md	scripts/generate-manifest.sh	36	scripts/generate-manifest.sh	b672608bdf3d	588242abc9c0
docs/devel/RELEASE_1_0_CHECKLIST.md	src/system/config.cpp	366	src/system/config.cpp	df2a08e2a04e	41a74879bccd
docs/devel/RELEASE_PROCESS.md	mk/cross.mk	2452	mk/cross.mk	e4f16f861f61	4c3084a9242a
docs/devel/RPC_ERROR_OWNERSHIP.md	include/ams_subscription_backend.h	111	include/ams_subscription_backend.h	3f9b832313a2	57284619e5b5
docs/devel/RPC_ERROR_OWNERSHIP.md	include/i_moonraker_api.h	176	include/i_moonraker_api.h	c454282fb554	63661987b10e
docs/devel/RPC_ERROR_OWNERSHIP.md	include/i_moonraker_api.h	190	include/i_moonraker_api.h	6003065bf5c4	8db77f9c2826
docs/devel/RPC_ERROR_OWNERSHIP.md	include/i_moonraker_api.h	211	include/i_moonraker_api.h	76637594335e	873b397597ea
docs/devel/RPC_ERROR_OWNERSHIP.md	include/i_moonraker_sub_apis.h	348	include/i_moonraker_sub_apis.h	d5f46af06ff4	e103f64bbbc4
docs/devel/RPC_ERROR_OWNERSHIP.md	include/rpc_error_correlation.h	26	include/rpc_error_correlation.h	17d6477799ff	899ed31909ed
docs/devel/RPC_ERROR_OWNERSHIP.md	include/rpc_error_policy.h	64	include/rpc_error_policy.h	f706ddb582af	831beb95cf7f
docs/devel/RPC_ERROR_OWNERSHIP.md	include/rpc_error_policy.h	87	include/rpc_error_policy.h	139682c7b06b	afec0aa6cbff
docs/devel/RPC_ERROR_OWNERSHIP.md	scripts/quality-checks.sh	1684	scripts/quality-checks.sh	b6cd7c5e41a2	4321def9f3e5
docs/devel/RPC_ERROR_OWNERSHIP.md	src/api/moonraker_api_controls.cpp	228	src/api/moonraker_api_controls.cpp	c1b97efa727e	cee1e5782965
docs/devel/RPC_ERROR_OWNERSHIP.md	src/api/moonraker_api_controls.cpp	373	src/api/moonraker_api_controls.cpp	a9b8566708d1	bcb1aa416125
docs/devel/RPC_ERROR_OWNERSHIP.md	src/api/moonraker_client_mock_print.cpp	87	src/api/moonraker_client_mock_print.cpp	ea62ff754ff6	cd85cbd4d3a5
docs/devel/RPC_ERROR_OWNERSHIP.md	src/api/moonraker_motion_api.cpp	401	src/api/moonraker_motion_api.cpp	6dde6d68c0aa	ac86bd5ec169
docs/devel/RPC_ERROR_OWNERSHIP.md	src/api/moonraker_motion_api.cpp	406	src/api/moonraker_motion_api.cpp	8563d0cc44fe	c75287ba3a62
docs/devel/RPC_ERROR_OWNERSHIP.md	src/api/moonraker_request_tracker.cpp	41	src/api/moonraker_request_tracker.cpp	35bb5242fa83	78057b475afe
docs/devel/RPC_ERROR_OWNERSHIP.md	src/api/moonraker_request_tracker.cpp	226	src/api/moonraker_request_tracker.cpp	95d725e9d8f2	7bf0b869b058
docs/devel/RPC_ERROR_OWNERSHIP.md	src/api/moonraker_request_tracker.cpp	250	src/api/moonraker_request_tracker.cpp	f50e8c2deab5	c3c498163b3a
docs/devel/RPC_ERROR_OWNERSHIP.md	src/api/rpc_error_correlation.cpp	23	src/api/rpc_error_correlation.cpp	d64200c8ffa2	a14f73f7b6c1
docs/devel/RPC_ERROR_OWNERSHIP.md	src/application/gcode_error_router.cpp	173	src/application/gcode_error_router.cpp	6ce42666f637	d3fe32949be4
docs/devel/RPC_ERROR_OWNERSHIP.md	src/application/gcode_error_router.cpp	323	src/application/gcode_error_router.cpp	641156013378	8257a6e18ea0
docs/devel/RPC_ERROR_OWNERSHIP.md	src/led/led_controller.cpp	1023	src/led/led_controller.cpp	157ed2ec9d35	c1a18c3021ee
docs/devel/RPC_ERROR_OWNERSHIP.md	src/printer/ams_subscription_backend.cpp	445	src/printer/ams_subscription_backend.cpp	5bb0eabbfab1	0ce274dc4e64
docs/devel/RPC_ERROR_OWNERSHIP.md	src/printer/ams_subscription_backend.cpp	480	src/printer/ams_subscription_backend.cpp	8d6a1131138d	3cdd3709bc93
docs/devel/RPC_ERROR_OWNERSHIP.md	src/printer/ams_subscription_backend.cpp	545	src/printer/ams_subscription_backend.cpp	359b20bf7fb8	acb8114396cc
docs/devel/RPC_ERROR_OWNERSHIP.md	src/printer/toolhead_homing.cpp	60	src/printer/toolhead_homing.cpp	06f16f5e4b64	adcc7a362fa0
docs/devel/architecture/01-declarative-ui.md	lib/helix-xml/src/xml/lv_xml.c	281	lib/helix-xml/src/xml/lv_xml.c	088d8240b210	33197fcbf9b6
docs/devel/architecture/01-declarative-ui.md	lib/helix-xml/src/xml/lv_xml.c	438	lib/helix-xml/src/xml/lv_xml.c	daa12916c9dd	5547864e6a2e
docs/devel/architecture/01-declarative-ui.md	lib/helix-xml/src/xml/lv_xml.c	473	lib/helix-xml/src/xml/lv_xml.c	b5a36c449474	fc0dbfc9b693
docs/devel/architecture/01-declarative-ui.md	lib/helix-xml/src/xml/lv_xml.c	514	lib/helix-xml/src/xml/lv_xml.c	837700017653	fe9afccc3e4b
docs/devel/architecture/01-declarative-ui.md	lib/helix-xml/src/xml/lv_xml.c	530	lib/helix-xml/src/xml/lv_xml.c	847def8e0c6d	abf7997de67d
docs/devel/architecture/01-declarative-ui.md	lib/helix-xml/src/xml/lv_xml.c	759	lib/helix-xml/src/xml/lv_xml.c	ae75403b2ea3	ceeb8a8161c6
docs/devel/architecture/01-declarative-ui.md	lib/helix-xml/src/xml/lv_xml.c	782	lib/helix-xml/src/xml/lv_xml.c	5cdb2f909877	c97af9c9d146
docs/devel/architecture/01-declarative-ui.md	lib/helix-xml/src/xml/lv_xml.c	1137	lib/helix-xml/src/xml/lv_xml.c	0a8cd9a7fc7c	79cec6f31f90
docs/devel/architecture/01-declarative-ui.md	lib/helix-xml/src/xml/lv_xml_component.c	200	lib/helix-xml/src/xml/lv_xml_component.c	cf3e90afa805	99225f029bfa
docs/devel/architecture/01-declarative-ui.md	src/application/application.cpp	1765	src/application/application.cpp	b85aeb188588	c87ad49cd7dd
docs/devel/architecture/01-declarative-ui.md	src/application/xml_hot_reloader.cpp	38	src/application/xml_hot_reloader.cpp	141dace239ae	559ca95da4e8
docs/devel/architecture/01-declarative-ui.md	src/layout_manager.cpp	101	src/layout_manager.cpp	269b46504628	2506635ce676
docs/devel/architecture/01-declarative-ui.md	src/system/preset_materials.cpp	115	src/system/preset_materials.cpp	c0cd27b05713	f9fe61b8c510
docs/devel/architecture/01-declarative-ui.md	src/system/runtime_config.cpp	80	src/system/runtime_config.cpp	95cf0289232a	42e9f1988607
docs/devel/architecture/01-declarative-ui.md	src/ui/temperature_service.cpp	205	src/ui/temperature_service.cpp	4aa7689c054c	32121fceeee4
docs/devel/architecture/01-declarative-ui.md	src/ui/temperature_service.cpp	831	src/ui/temperature_service.cpp	16063a226077	8d4382c6db8d
docs/devel/architecture/01-declarative-ui.md	src/ui/ui_card.cpp	26	src/ui/ui_card.cpp	12b74f3b4398	6d010085f004
docs/devel/architecture/01-declarative-ui.md	src/ui/ui_card.cpp	64	src/ui/ui_card.cpp	2b0a6c8b4aa1	88a5115b2d57
docs/devel/architecture/01-declarative-ui.md	src/xml_registration.cpp	284	src/xml_registration.cpp	5ad0dcf0c7f1	0fa9dbd362c6
docs/devel/architecture/01-declarative-ui.md	src/xml_registration.cpp	300	src/xml_registration.cpp	c9ebee9d6972	d337cef2fe9a
docs/devel/architecture/01-declarative-ui.md	src/xml_registration.cpp	323	src/xml_registration.cpp	1718799d3588	c19fe2dd0d3f
docs/devel/architecture/01-declarative-ui.md	src/xml_registration.cpp	428	src/xml_registration.cpp	1eace12cd1f1	284867beda0b
docs/devel/architecture/01-declarative-ui.md	ui_xml/bed_temp_panel.xml	4	ui_xml/bed_temp_panel.xml	3b3a7c7beef8	71bc8da208cf
docs/devel/architecture/01-declarative-ui.md	ui_xml/bed_temp_panel.xml	14	ui_xml/bed_temp_panel.xml	58ebc68231af	61c3b4fe0350
docs/devel/architecture/01-declarative-ui.md	ui_xml/bed_temp_panel.xml	73	ui_xml/bed_temp_panel.xml	bc8c9356660f	3e87748bcf72
